id,message,label
2795,let me know of any incoming emails for the last hour please,email_query
10619,what do i need to complete first from the list,lists_query
9687,buy an acela train ticket on thursday,transport_ticket
10960,latest tweets,social_query
2030,take out event from calendar,calendar_remove
6373,tell me my music likes,music_query
6706,start audio playback of twilight again,play_audiobook
2384,tell me the recipe to cook pav bhaji,cooking_recipe
242,jj.nzt@yahoo dot com,email_sendemail
1059,how will be the weather at night,weather_query
5079,please change the house lights to blue,iot_hue_lightchange
3200,you have got that exactly.,general_affirm
7937,what color is the sky,qa_factoid
935,may i know what is trending in social media,social_query
9116,can i get delivery from this restaurant,takeaway_query
7183,go to next episode,play_podcasts
4480,what's your favorite color,general_quirky
832,three times two equals six,qa_maths
1614,set music system to mute,audio_volume_mute
2665,change my mum's email in my phonebook,email_addcontact
3839,"s1, rephrase me further on it please.",general_explain
7461,start radio station one oh seven point five fm,play_radio
9585,i want a train ticket to edinburgh,transport_ticket
513,turn the lights off please,iot_hue_lightoff
4709,start robot vacuum,iot_cleaning
3970,please rephrase again to me.,general_explain
6386,which was that coldplay song i listened to yesterday evening can you play it again,music_query
934,show me the posts of my friends in the last hour,social_query
3634,can you check and confirm what said please.,general_confirm
6599,tell me about the latest sports news,news_query
2878,when was the last time that i spoke to john,email_querycontact
2301,find the recipe for sambar in cookingforu application,cooking_recipe
1381,set alarm for tomorrow at two pm,alarm_set
610,save this song in my favorites,music_likeness
1587,silence please,audio_volume_mute
3281,yeap it's good.,general_affirm
10102,speak loudly,audio_volume_up
2344,what are the ingredients in macaroni and cheese,cooking_recipe
4801,run vacuum cleaner,iot_cleaning
1108,please check alarms,alarm_query
9229,tell me all the takeaways nearby and i want to order food,takeaway_query
9285,how do i get to brighton,transport_query
7726,give me the definition of arrow,qa_definition
2530,what time is it in denver,datetime_query
6775,play audiobook,play_audiobook
9150,domino's delivery status,takeaway_query
4763,start the robot vacuum cleaner now,iot_cleaning
10876,current price of coca cola stock,qa_stock
7859,is it true the gym is seven miles away,qa_factoid
8629,is logan a good movie to watch,recommendation_movies
3090,start and email to john smith,email_sendemail
6780,please pause this audio book now,play_audiobook
818,tell me when will indians economy touch that of americas,qa_factoid
4046,tell me a joke about lawyers,general_joke
2300,show me tutorials on cooking food,cooking_recipe
8880,please update me on my social media accounts,social_query
7744,how does a cheetah look,qa_definition
104,format the calendar,calendar_remove
7573,show me popular exchange rates,qa_currency
10097,i dont want sound,audio_volume_mute
1624,please shut off,audio_volume_mute
1735,set the music volume to ninety,audio_volume_up
1529,decrease volume to very soft,audio_volume_down
10462,i would like to hear the last you just said again.,general_repeat
3225,right response to command.,general_affirm
3395,olly please would you shut off.,general_commandstop
598,remove the list of apps which started with letter a,lists_remove
8563,recommend a romantic comedy in me area,recommendation_movies
4691,sorry.,general_repeat
9185,does pizza hut have delivery,takeaway_query
3681,i don't mind for whatever.,general_dontcare
5605,turn off the fan in the master bedroom,iot_wemo_off
1855,when is bank holiday,calendar_query
1465,set an alarm for one hour from now,alarm_set
3124,forward the mail to new email address,email_sendemail
313,"wouldn't really know, olly.",general_dontcare
3184,tell chris i will be late through email,email_sendemail
7296,play podcast episode new,play_podcasts
3197,yes you have gotten it exactly.,general_affirm
8150,what's the closing price of apple,qa_stock
7123,put the song sung by shreya at the top,play_music
10568,please power down,iot_wemo_off
9948,is it raining now,weather_query
10298,yeap that was wonderful.,general_affirm
5463,make it brighter,iot_hue_lightup
2055,get rid of the first three events in my calendar,calendar_remove
3811,"that doesn't matter to me, olly.",general_dontcare
7541,what is the rate for g. b. p. to u. s. d.,qa_currency
8525,local shops,recommendation_locations
3361,please will you shut off.,general_commandstop
6586,find me news about trumps speech,news_query
1817,tell me what is on my calendar for tomorrow,calendar_query
5792,start a grocery list,lists_createoradd
4401,what rihanna is doing,general_quirky
4996,change lights from red to blue,iot_hue_lightchange
6773,play seven habits of effective people,play_audiobook
6595,please tell me the latest news about politics,news_query
10170,remind me off about my tomorrow meeting sharply at ten,calendar_set
6008,read out my shopping list for today,lists_query
4440,an graphical images effects to be required,general_quirky
1590,mute the settings,audio_volume_mute
999,get me to the nearest train station,transport_query
3024,what is charles's email,email_querycontact
8184,can i have stock rate list of ola and uber,qa_stock
1249,remove wake up calls for this week,alarm_remove
2521,let me know today's date in american format,datetime_query
2172,on twenty third february rahul will come with me on india cricket match,calendar_set
1123,how many alarms are listed,alarm_query
1794,do i have a dentist appointment on monday morning,calendar_query
7831,how many calories are in a serving of grapes,qa_factoid
5704,include this,lists_createoradd
7256,play latest reason podcast,play_podcasts
63,i need you to be quiet until tomorrow,audio_volume_mute
6828,i would like to start this new audiobook,play_audiobook
5051,change the color of my porch lights to green,iot_hue_lightchange
6235,save the opinion that i just posted to this song,music_likeness
10606,what lists do i have queried,lists_query
588,what is on my playlist,lists_query
8041,i've got dollars for the month how much can i spend every day this month,qa_maths
11005,who takes less of duration of time for delivery,takeaway_query
6276,save my spotify preferences,music_likeness
2705,add dan@dancom to my contacts,email_addcontact
574,what list did i make today,lists_query
7300,i want to see the previous episode,play_podcasts
2745,do i have any new emails from my dad,email_query
6779,resume harry potter from the place i have stopped listening to last time,play_audiobook
8082,show me share price of facebook,qa_stock
2206,call me for this meeting,calendar_set
4672,please tell me it once again.,general_repeat
7292,move on to the next podcast episode,play_podcasts
5098,light green,iot_hue_lightchange
765,play my rock station on pandora,play_radio
8620,can you suggest a good drama for me to watch,recommendation_movies
4701,by ten to eleven am daily start my vacuum cleaner,iot_cleaning
6328,is this song ed sheeran,music_query
9039,order takeout,takeaway_order
6549,what are the most recent headlines on cnn,news_query
6269,save all songs from katy perry,music_likeness
222,show number and contact email of rehan,email_querycontact
10614,make sure bread is on my grocery list,lists_query
4157,"uhh no, i think not right response.",general_negate
10796,have remainder of the program to listen,play_radio
9864,are the streets congested right now,transport_traffic
11055,book a train ticket to charleston west virginia eight am,transport_ticket
1655,mute the speakers,audio_volume_mute
2596,may twenty two is my birthdate and i want to know the what day is twenty third may,datetime_query
2562,what day is easter,datetime_query
2758,read me the last email from stefan and oil change,email_query
3013,link me to jeff's email,email_querycontact
341,what you said now was not clear.,general_explain
5720,add pencil to school supplies list,lists_createoradd
0,list all of my alarms,alarm_query
792,what do you know about the statue of liberty,qa_definition
4449,who won the sports game last night,general_quirky
10943,tweet consumer service that the quantity is wrong,social_post
6982,play keno,play_game
8459,mobile shop,recommendation_locations
2912,what is john smith's number,email_querycontact
1273,disable alarm for three pm,alarm_remove
10275,send a reply to robert for his email received today morning,email_sendemail
1456,set an alarm for two hours from now,alarm_set
7079,i want to dance to the tune of raghu dixit,play_music
6772,please continue reading the hunger games,play_audiobook
10646,i like justin beibers music please play it,music_likeness
4378,"you are my star, thank you so much.",general_praise
3632,would you please check what i last said.,general_confirm
9520,find a ride to the bar,transport_taxi
9752,how bad is the traffic on sunset boulevard,transport_traffic
3460,olly i'd like you just cancel it.,general_commandstop
4296,"that's helpful, thank you very much.",general_praise
5232,please lights less brighter,iot_hue_lightdim
9252,check on the delivery of my current order,takeaway_query
280,olly can you shut down.,general_commandstop
4591,reset please.,general_repeat
10874,give me the opening stock price of acer computers,qa_stock
10185,please explain the rice recipe,cooking_recipe
6720,can you pause and rewind the audio then resume,play_audiobook
10183,how to make chicken tikka,cooking_recipe
758,tune into the nearest english fm station,play_radio
3997,hey tell me a knock knock joke,general_joke
736,play favorites listed in podcasts starting with first one,play_podcasts
6503,shuffle song,music_settings
8461,tell me pizza restaurants close by,recommendation_locations
1910,are there any meetings set for next wednesday,calendar_query
3391,olly i like you cancel.,general_commandstop
8175,give me the opening stock price of sony,qa_stock
10161,schedule a meeting with al on tuesday,calendar_set
4240,"it's useful,, olly.",general_praise
7484,what is the dollar price in inr,qa_currency
2984,contacts,email_querycontact
7399,play the miami heat and warriors game,play_radio
2771,do i have new emails from john,email_query
7850,what is the highest mountain in the world,qa_factoid
2513,what time of day is it in london,datetime_query
10984,i would like to order takeaway,takeaway_order
523,light up,iot_hue_lightup
2371,find a recipe for chicken alfredo,cooking_recipe
10519,lower the light to forty percent,iot_hue_lightdim
8925,what's the latest in my social media,social_query
4054,i want to hear a good joke,general_joke
4120,i am sorry but i think you have messed up with my request.,general_negate
4908,my coffee is cold please make more coffee,iot_coffee
9716,order travel ticket,transport_ticket
1336,please arrange to wake me up at three am alarm,alarm_set
878,where is the closest restaurant,recommendation_locations
2239,set event on recurring,calendar_set
2691,add this email to a new contact,email_addcontact
8542,search for local shops,recommendation_locations
10091,can you please stop speaking,audio_volume_mute
5731,i need you to put walk the dog on my list to do,lists_createoradd
387,"fantastic job, you've done well, olly.",general_praise
4880,can i have cup of coffee,iot_coffee
1013,have a taxi pick me up,transport_taxi
8188,tell me about price of stock for innova,qa_stock
9684,can you book a train ticket for my father,transport_ticket
4913,brew some coffee,iot_coffee
3054,send a test email to,email_sendemail
3256,that is excellent.,general_affirm
3064,send an email to fred from work he is in my contacts,email_sendemail
612,i like alt rock music,music_likeness
869,what do they have going on for festivals downtown,recommendation_events
3310,yeap you've understood my instructions perfectly.,general_affirm
8782,can you put this on facebook,social_post
5752,add eggs to my grocery's shopping list,lists_createoradd
299,please can you confirm it.,general_confirm
1609,set the settings to mute,audio_volume_mute
5840,help me start my kitchen list,lists_createoradd
10432,good morning isn't it a great day,general_quirky
10482,please set my coffee machine to start at four pm time,iot_coffee
8516,what is the best mexican restaurant in seattle,recommendation_locations
3113,please send a voice mail to mr richard office about meting him on first of february twenty seventeen at five pm,email_sendemail
9685,i want the cheapest train ticket to new york,transport_ticket
8430,where is a walking trail near me,recommendation_locations
4263,"thank you very much, olly.",general_praise
7364,play the kansas city hip hop station,play_radio
9650,book me a train ticket to atlanta please,transport_ticket
10423,"it's good one, appreciated.",general_praise
4725,can you put the vacuum on,iot_cleaning
8674,please tell kmart they sent the wrong item,social_post
9677,book a train ticket from orlando to chicago,transport_ticket
6935,let's play some pong,play_game
7278,forward this one,play_podcasts
5341,turn off one light on porch,iot_hue_lightoff
2337,how can we prepare biriyani,cooking_recipe
521,please turn on the lights,iot_hue_lighton
9727,do you have a traffic update,transport_traffic
8151,what are the current stock prices for google,qa_stock
3251,you've done the command right.,general_affirm
9713,get me a train ticket from mumbai to goa,transport_ticket
2589,today is which date,datetime_query
5492,i can't see turn up the lights,iot_hue_lightup
1306,olly cancel all soccer practice alarms,alarm_remove
1911,what is my schedule for tomorrow morning,calendar_query
4906,i would like a cup of coffee with one cream and three sugars,iot_coffee
3432,olly would you shut off please.,general_commandstop
492,dim the lights please,iot_hue_lightdim
5608,shut down sps,iot_wemo_off
3722,it is unimportant to me.,general_dontcare
10241,give a last minute update on incoming emails please,email_query
3901,please will you explain me more on what you've said.,general_explain
2631,what is the date today,datetime_query
1925,when is dale's birthday,calendar_query
6204,i'm into music,music_likeness
9308,i need the arrival time for new york train,transport_query
8834,check my twitter notification,social_query
9896,how hot is it in quebec,weather_query
267,yeah fantastic.,general_affirm
11011,display trains going to antwerp after two pm saturday,transport_query
9722,how bad is traffic this morning,transport_traffic
8117,what is apple's stock,qa_stock
9600,i need to book a train ticket from mumbai to goa,transport_ticket
8133,what's the change in best buy stick,qa_stock
7608,siri what is dollars in yen,qa_currency
5434,lights on,iot_hue_lighton
8053,what is the answer to one times two,qa_maths
1612,mute sound on speakers please,audio_volume_mute
2343,how to cook crabs,cooking_recipe
1840,what time does the dinner party start tonight,calendar_query
8428,recommend me some shops to shopping in angel,recommendation_locations
335,again clarify me on your answers.,general_explain
8282,show local events,recommendation_events
10964,tell me if anything important is happening on social media today,social_query
5935,what do i have on my shopping list,lists_query
7894,what creates buttermilk,qa_factoid
9081,order me a byron from deliveroo,takeaway_order
1649,quiet mode four hours,audio_volume_mute
2666,save new email addresses to my contacts,email_addcontact
7655,what does this stitch long sleeved shirt look like,qa_definition
7743,define god,qa_definition
8520,i wish to go for cheap shopping is there any dollars shop nearby,recommendation_locations
9615,book train to london,transport_ticket
4039,send a giggle my way,general_joke
7840,how many mega pixel is listed in the description of the canon,qa_factoid
2704,will you please put something something@gmail dot com in my contacts,email_addcontact
5740,bring up a new shopping list,lists_createoradd
6006,tell me what lists i have,lists_query
6526,turn on spotify shuffle,music_settings
1461,place alarm at five o'clock morning,alarm_set
7944,how many cups in a quart,qa_factoid
6385,when was this song released,music_query
1997,delete my next scheduled event please,calendar_remove
9656,book a ticket to paris on eurostar at five pm this friday,transport_ticket
6134,remove event from my list,lists_remove
6452,what kind of music am i into,music_query
9983,what will the weather be like this week,weather_query
3226,yeap correct response.,general_affirm
10216,tell me the current time in san paulo brazil,datetime_query
5431,it's dark in here,iot_hue_lighton
5811,create packing checklist,lists_createoradd
7230,move forward ten minutes in this podcast,play_podcasts
6556,show me rediff masala,news_query
1965,clear all events on my calendar,calendar_remove
3582,i want you to confirm what i last said please.,general_confirm
5945,speak all items for to day,lists_query
1737,make sound louder,audio_volume_up
4729,turn on the vacuum,iot_cleaning
9614,i want to book a train ticket,transport_ticket
9840,what is the current traffic situation,transport_traffic
6743,play pride and prejudice,play_audiobook
6312,nice lyrics,music_likeness
9574,book ticket to depart in the morning,transport_ticket
278,will you just stop it please.,general_commandstop
7533,conversion between dollars and pounds,qa_currency
7263,play today's podcast from the mi,play_podcasts
7733,origin of word,qa_definition
8257,what's some upcoming events i might want to go to,recommendation_events
5213,lower the light level in my house,iot_hue_lightdim
4323,"it was cool, i appreciate it.",general_praise
6709,i would like to listen to my audiobook,play_audiobook
4004,tell me a dirty joke,general_joke
8474,when does olive garden close today,recommendation_locations
3862,can you elaborate me on your answers again.,general_explain
571,put this on my list,lists_createoradd
10563,it's a bit dark increase lighting,iot_hue_lightup
7180,play my latest podcast,play_podcasts
6123,remove the item from list,lists_remove
8561,recommend a movie playing in me area,recommendation_movies
3622,please will you check details.,general_confirm
8075,is chase doing good,qa_stock
1527,lower audio,audio_volume_down
2121,make appointment for next friday,calendar_set
9409,how do i book a train ticket online,transport_query
2841,hey check emails,email_query
1635,mute,audio_volume_mute
4903,a cup of coffee please,iot_coffee
7627,what is six hundred euros in u. s. d.,qa_currency
3779,"i would not bother, olly.",general_dontcare
1809,is there any pending reminder for me,calendar_query
1956,clear my schedule for today,calendar_remove
809,how many pages long is harry potter,qa_factoid
10123,open my calendar,calendar_query
2153,remind me about tomorrow meeting at ten am,calendar_set
5827,include this item,lists_createoradd
3168,send an email to john that i am on my way to home,email_sendemail
9858,how is the traffic in san francisco over the bay bridge,transport_traffic
6441,show me the picture of the singer,music_query
555,create a blank list,lists_createoradd
4282,"that's useful, thank you so much, olly.",general_praise
102,what is my schedule for june fourteenth two thousand and seventeen,calendar_query
5063,color the lights red,iot_hue_lightchange
2919,what's june's address nowadays,email_querycontact
10579,flip the wemo on,iot_wemo_on
4623,let's try what you have said again.,general_repeat
2887,what's john's home phone number,email_querycontact
3704,"have no idea, olly.",general_dontcare
10546,please turn off the lights in bedroom,iot_hue_lightoff
1750,raise volume,audio_volume_up
5248,show me the dim colour,iot_hue_lightdim
2101,cancel sam's party,calendar_remove
4322,"it's useful, thank you.",general_praise
9730,are there any accidents on harvard,transport_traffic
9088,search for pizza nearby,takeaway_order
4856,i would like a coffee now,iot_coffee
6047,find my shopping list and delete it,lists_remove
3252,get command exactly.,general_affirm
1937,what are my plans for today,calendar_query
8815,who has responded to my business within the last twenty four hours,social_query
10860,what is twelve plus one hundred and ninety six,qa_maths
4362,"that's amazing, thanks, olly.",general_praise
282,olly will you cancel please.,general_commandstop
2818,have i received any emails about jared's birthday,email_query
6079,please remove apples from my grocery list,lists_remove
1834,tell me what is on the schedule for july seventh,calendar_query
10382,tell me a joke,general_joke
2071,format data from calendar,calendar_remove
7160,please play workout playlist,play_music
10626,please remove item a from my list,lists_remove
648,repeat this song when it ends,music_settings
10513,set the living room lights to fifty percent,iot_hue_lightchange
4415,what do you do with my personal data,general_quirky
6402,the song playing now is released by which artist,music_query
10774,skip to next episode,play_podcasts
1604,google please be extra quiet the baby is sleeping,audio_volume_mute
1136,check if any alarm is there after five am,alarm_query
1046,give information about the traffic near my location please,transport_traffic
11013,what time are the trains going to chennai leaving,transport_query
9175,does the restaurant have delivery,takeaway_query
9813,give me the idea of current traffic condition,transport_traffic
6045,delete my list of appointments for tomorrow,lists_remove
1179,what is on my alarm schedule,alarm_query
1561,please pause the song,audio_volume_mute
2287,how do i steam rice,cooking_recipe
4687,please speak one more time again.,general_repeat
3233,yeap you get your understanding exactly.,general_affirm
10333,i like you to confirm detail please.,general_confirm
4948,turn on the coffee pot,iot_coffee
8849,do i have new likes,social_query
6548,please find me the pe most recent news on,news_query
2014,i need to cancel my rsvp for dinner this evening can you remove it on my calendar as well,calendar_remove
830,convert ten inches to centimeters,qa_maths
7471,play for me american idol on television,play_radio
10816,whats the currency exchange rate from dollars to euros,qa_currency
1783,get louder,audio_volume_up
10224,can you look up and add john's old email to my contacts again,email_addcontact
2046,can you take out dentist appointment from my calendar,calendar_remove
8458,which is the nearest restaurants available,recommendation_locations
9446,open uber and book a car for twelve o'clock,transport_taxi
6365,what genre is this song currently playing,music_query
5661,turn wemo plug socket on,iot_wemo_on
6153,remove mike stein from contacts list,lists_remove
7386,please play the local latin music channel on the radio,play_radio
8271,local area events,recommendation_events
8878,what notifications do i have in social media,social_query
9818,what is the status quo for traffic right now,transport_traffic
3417,i will talk to you later.,general_commandstop
2434,set the time zone to g. m. t.,datetime_convert
1954,take away all events,calendar_remove
5896,i do have a to do list for today don't i,lists_query
10684,what's going on in the world these days,news_query
10151,clear all events for this month,calendar_remove
8047,how do i subtract four from two,qa_maths
4885,please turn on coffee maker and start brew cycle,iot_coffee
298,can you confirm it.,general_confirm
4736,vacuum start,iot_cleaning
10922,tell me chinese restaurants in the area,recommendation_locations
4561,could you tell me it one more time please.,general_repeat
908,please tweet about the problem i m facing with the product of company,social_post
6226,please keep everything i have on this song,music_likeness
2417,what is the cooking time for boiled eggs,cooking_recipe
10141,please delete next meeting with rajesh,calendar_remove
10911,i need to find a gift what stores are within a one mile radius,recommendation_locations
4072,can i hear the joke about the old woman again,general_joke
47,make me a wake up alarm for eight forty five am,alarm_set
3366,"that's enough, stop it.",general_commandstop
708,fight me in street fighter,play_game
4394,nice to meet you,general_quirky
287,will you cancel it.,general_commandstop
8078,current price of google please,qa_stock
5794,create a new list by tomorrow,lists_createoradd
1079,is there an alarm for ten am,alarm_query
7034,play the last song from my most recent playlist,play_music
10403,"i think you have made a mistake, please rectify this.",general_negate
10966,what are the latest updates on my facebook account,social_query
9363,what time does the train depart from downtown los angeles to santa barbara,transport_query
3548,confirm that please.,general_confirm
3063,hi buddy send mail to my friend hellen regarding home builders are not accepted the offer,email_sendemail
6559,what is the news today,news_query
1977,clean my calendar,calendar_remove
541,shut the smart socket down,iot_wemo_off
2035,remove birthday party,calendar_remove
4076,you told me the incorrect date please correct this.,general_negate
6061,delete list blank,lists_remove
6716,play the book which i heard on some particular day,play_audiobook
1370,set the alarm tone,alarm_set
8588,what are the current movies playing in me area,recommendation_movies
3134,answer the email,email_sendemail
9117,what is the status of my order,takeaway_query
10712,resume the art of war,play_audiobook
7334,tune into the joe rogan show in ten minutes,play_radio
10838,tell me distance between sun and moon,qa_factoid
219,tell me the contact details of my brother,email_querycontact
4314,"oh that's good, olly.",general_praise
8828,how many likes i have got on my eggless cake post on youtube,social_query
6751,resume playing the miniaturist,play_audiobook
10707,read to me,play_audiobook
5164,i want the lights less brighter,iot_hue_lightdim
9966,weather report of the week,weather_query
6436,can you pull up information on the singer of this song,music_query
6740,please restart the handmaid's tale,play_audiobook
1338,set an alarm for me at eight am,alarm_set
2457,what is the time difference between here and japan,datetime_convert
6729,read some more of the daisy goodwin book for me,play_audiobook
1300,remove the alarm set for four hundred am,alarm_remove
8597,what are the show times of logan,recommendation_movies
1042,what the traffic condition outside my office,transport_traffic
2671,add a new email in my contacts from john,email_addcontact
9230,takeaway status,takeaway_query
3132,start email for address not in contacts,email_sendemail
1270,remove alarm of six am on tuesday,alarm_remove
559,create a new to do list,lists_createoradd
8313,what kind of free activities can i do locally this week,recommendation_events
589,what's on the list,lists_query
6810,restart the audiobook heaven is for real,play_audiobook
9031,order me postmates of mcdonald,takeaway_order
870,could you list out the information on book fairs in washington dc for next week,recommendation_events
5783,please add an item in my calendar,lists_createoradd
7291,next podcast play,play_podcasts
5462,more light please,iot_hue_lightup
3402,just cancel.,general_commandstop
2100,make my calendar empty,calendar_remove
10056,delete my six am alarm,alarm_remove
3375,olly stop please.,general_commandstop
729,play all third day,play_music
4621,could you speak one more again please.,general_repeat
2133,set a two day notification before maria's birthday please,calendar_set
829,is one divisible by three,qa_maths
6404,what is the title of the song,music_query
466,coffee please,iot_coffee
9711,get me a ticket to boston,transport_ticket
308,can you check last thing said please.,general_confirm
2987,search the contact,email_querycontact
2923,give me the details of friend,email_querycontact
426,could you tell me the last one you just said again please.,general_repeat
5333,bed room two switch off the lights,iot_hue_lightoff
10069,wake me up at six thirty,alarm_set
2886,how many numbers are saved for alex,email_querycontact
9945,what will the weather be next week,weather_query
8493,i need some sushi what's closest,recommendation_locations
8334,today's local events,recommendation_events
6237,save this song as a favorite,music_likeness
4762,start robot cleaner,iot_cleaning
2729,have i gotten any new emails from mary,email_query
9253,check the dish price and all,takeaway_query
742,show me podcasts,play_podcasts
428,i want to hear it again.,general_repeat
983,what time does the train leave philadelphia,transport_query
9619,book me a single train ticket travelling to new york city leaving after nine am,transport_ticket
7552,tell me the exchange rate of ten dollar to euro,qa_currency
3805,does not really matter with me.,general_dontcare
6182,save the information which is provided by aman on this song,music_likeness
2752,did paul email me recently,email_query
2969,can you tell me the contact information of jo,email_querycontact
1475,turn on alarm thirty minutes before liverpool started to play,alarm_set
6433,whats the name of the current song,music_query
1093,what alarms have been set for me,alarm_query
2606,what is the date and month today,datetime_query
3566,would you please confirm the last thing i said.,general_confirm
6216,super song,music_likeness
9761,what is the traffic this morning,transport_traffic
4376,"fantastic work, you've done well.",general_praise
8471,give the list of theaters in the vicinity,recommendation_locations
6540,hey olly tell my today's top news,news_query
10683,display volume strength on current track,music_settings
1825,where am i supposed to be by this time tomorrow,calendar_query
2,what alarms are set for today,alarm_query
1159,is my alarm set,alarm_query
296,please can you confirm the question.,general_confirm
1732,please turn my speakers on google,audio_volume_up
7732,i need to get the definition of a word massive,qa_definition
9997,is there any rains predicted for bangalore today,weather_query
853,how is coca cola stock doing today,qa_stock
3904,what do you mean by it.,general_explain
4306,"you have done it correctly musch appreciated, olly.",general_praise
3751,that doesn't really matter to me.,general_dontcare
5870,tell me what's on my holiday list,lists_query
5237,reduce light intensity,iot_hue_lightdim
6477,replay the required of the musics,music_settings
10663,tell me the details of the music playing,music_query
3879,further elaborate me on what you have said please.,general_explain
7773,what does pro bono mean,qa_definition
9517,please send a taxi to my house,transport_taxi
4390,what is the best chocolate chip cookie recipe,general_quirky
9306,are there any available train tickets to reserve,transport_query
3323,yes wonderful response.,general_affirm
1292,change the alarm weekly settings,alarm_remove
7524,which bank will give better rate for currencies i have,qa_currency
6250,i want to listen daily to this song,music_likeness
10310,olly shut down.,general_commandstop
7098,please play for me elvis presley song again,play_music
8114,what is the price of apple stock today,qa_stock
124,add jim and jerry to event,calendar_set
1986,i want you to remove this event,calendar_remove
1142,what alarms do i have,alarm_query
11015,find ny train time,transport_query
9279,i would like to know the train timings to bournemouth tomorrow,transport_query
3724,anything would be okay with me.,general_dontcare
9040,get me some food,takeaway_order
2995,tell me the street address of my facebook friend george,email_querycontact
334,will you rephrase me about your response once again please.,general_explain
670,what is the current state of brexit negotiations,news_query
1297,i would like this alarm permanently removed,alarm_remove
6439,check the current playing music title,music_query
5321,switch off kitchen lights,iot_hue_lightoff
5622,cut wemo power please,iot_wemo_off
8600,what's playing in the roosendaal cinema,recommendation_movies
7759,what is the definition of this,qa_definition
3905,what you have said was not so clear.,general_explain
5553,i want to raise the light,iot_hue_lightup
4129,listen carefully that is not correct.,general_negate
7182,continue onto the next podcast,play_podcasts
3588,i like you check it please.,general_confirm
7007,let's play checkers,play_game
3573,can you please check and confirm the detail.,general_confirm
10717,start playing from where i left off on the goblet of fire,play_audiobook
5697,turn on smart socket in dining room,iot_wemo_on
4321,"you've done that right, olly.",general_praise
7615,how much is twenty two usd in euros,qa_currency
11101,weather in chicago please,weather_query
7950,what is the temperature in indianapolis indiana,qa_factoid
3038,can you open the reply inbox,email_sendemail
6158,erase item please from my list,lists_remove
824,name the capital of nigeria,qa_factoid
4212,"dammit, not right response.",general_negate
9558,i need a ride to the airport,transport_taxi
1759,i want volume on my speakers,audio_volume_up
1378,set an alert for two pm,alarm_set
8304,what movie can i watch tonight on the theater here in boston,recommendation_events
5899,give me lists,lists_query
5391,turn off one light in my bedroom,iot_hue_lightoff
9461,book uber taxi for my travel,transport_taxi
5569,deactivate smart plug socket,iot_wemo_off
9250,does this place do takeaway,takeaway_query
1420,set wake up thursday seven am,alarm_set
159,why do people use avocado seeds,cooking_recipe
6766,start my bible study book again,play_audiobook
3390,i would like you stop.,general_commandstop
4456,how many calories did i burn with my fifty minutes of yoga,general_quirky
8359,what are the events taking place in new york today,recommendation_events
7084,let me hear some bluegrass music,play_music
9926,i need to know current weather in new york city,weather_query
8728,tell company their service is bad,social_post
8960,i want to eat some spicy thing,takeaway_order
7130,play lady by kenny roger,play_music
6737,resume playback,play_audiobook
10573,power off please,iot_wemo_off
8360,which pubs participate in the jazz festival,recommendation_events
10698,what is happening in the world right now,news_query
909,open gallery post video name,social_post
6719,keep playing secret garden,play_audiobook
2275,get recipe for making a hotdog,cooking_recipe
3264,it's exact.,general_affirm
1476,set an alarm for thursday at seven pm,alarm_set
2946,please find a contact number of jayesh and tell me,email_querycontact
1858,show me my calendar event this friday afternoon,calendar_query
3110,send email to bill asking to reschedule,email_sendemail
4164,"no, you gave me not correct information.",general_negate
6899,play game,play_game
9129,check to see if pizza hut has my order on the way,takeaway_query
10444,hey whatsapp,general_quirky
1738,up,audio_volume_up
2350,good food,cooking_recipe
8761,post i am happy to facebook,social_post
1880,do i have free time next tuesday to schedule a meeting,calendar_query
5452,can you increase the brightness in the room,iot_hue_lightup
6966,open fishdom game,play_game
735,play my play list,play_podcasts
2982,get me tom's number,email_querycontact
8910,are there any new snaps on snapchat,social_query
10417,"it's helpful, thank you.",general_praise
3914,could not understand it.,general_explain
1359,set the alarm for five am,alarm_set
10018,tell me weather forecast,weather_query
3255,yeap you've gotten the command correcly.,general_affirm
9146,look up whether or not charley's steakhouse delivers,takeaway_query
1073,google what is the temperature outside,weather_query
186,hey what's today's date,datetime_query
9419,book ola cab for now,transport_taxi
3787,any one will be ok for me.,general_dontcare
8595,please check on the movies playing in theaters nearby,recommendation_movies
7475,play the health show on the television in the living room,play_radio
8816,do i have any new tweets,social_query
560,search the item,lists_createoradd
8944,hi what kind of pictures you uploaded in pinterest,social_query
5993,describe your list,lists_query
3468,olly shut up.,general_commandstop
4658,will you say once again.,general_repeat
3654,could you please check and confirm that.,general_confirm
7920,where jackie chan currently live,qa_factoid
5062,turn the lights blue at three pm,iot_hue_lightchange
8060,let's do math,qa_maths
4473,today i had a record breaking sale,general_quirky
2816,did you receive this person email,email_query
10792,activate the radio please,play_radio
5518,brighten lights,iot_hue_lightup
953,is there any good chinese takeout that's open late,takeaway_order
7270,go to favourite list,play_podcasts
1599,do not speak today,audio_volume_mute
10187,show me the recipe of tandoori chicken,cooking_recipe
8152,please tell me when i can become rich if i invested in dow stocks today and what will be the return after five years,qa_stock
6200,keep that song for when i need cheering up,music_likeness
9729,how is the traffic on i twenty five,transport_traffic
9851,what is the traffic situation right in broadway street,transport_traffic
5514,can you turn the lights up,iot_hue_lightup
8032,what is fourteen divided by two,qa_maths
3111,send message via email,email_sendemail
9588,book me a train ticket to new york city on the third i don't care what time,transport_ticket
